date,close,imp30,imp60,imp90,imp120
4/19/2013,55.7857,42.42,36.24,33.682,33.204
4/22/2013,56.9529,42.46,35.455,33.151,31.593
4/23/2013,58,42.63,35.216,33.009,31.673
4/24/2013,57.9514,28.54,27.645,27.593,28.414
4/25/2013,58.34,26.53,26.433,26.918,28.428
4/26/2013,59.5871,24.09,24.519,24.99,26.066
4/29/2013,61.4457,26.93,25.738,26.105,26.514
4/30/2013,63.25,28.22,26.716,27.006,26.916
5/1/2013,62.7557,28.22,26.972,27.297,27.188
5/2/2013,63.6457,26.03,25.732,26.458,26.665
5/3/2013,64.2829,24.49,24.382,25.346,25.879
5/6/2013,65.8157,26.04,24.693,25.652,25.591
5/7/2013,65.5271,25.18,25.003,25.93,25.698
5/8/2013,66.2629,24.7,24.531,25.487,25.196
5/9/2013,65.2529,24.49,24.52,25.707,25.2
5/10/2013,64.71,24.65,24.655,25.968,25.523
5/13/2013,64.9629,24.94,24.601,26.106,25.406
5/14/2013,63.4086,25.67,25.25,26.746,25.898
5/15/2013,61.2829,27.62,27.295,28.656,27.184
5/16/2013,62.0757,26.78,26.27,27.729,26.566
5/17/2013,61.8943,26.59,26.321,28.047,26.905
5/20/2013,63.2486,26.57,26.166,27.668,26.561
5/21/2013,62.8086,27.59,26.798,28.212,26.98
5/22/2013,63.0543,26.79,26.32,27.894,26.889
5/23/2013,63.1629,26.8,26.141,27.59,26.717
5/24/2013,63.5929,25.93,26.028,27.405,26.68
5/28/2013,63.0629,26.64,26.674,27.751,26.782
5/29/2013,63.5643,26.22,26.5,27.584,26.735
5/30/2013,64.5129,26.05,26.476,27.488,26.704
5/31/2013,64.24,25.69,26.185,27.285,26.57
6/3/2013,64.3886,28.52,28.196,28.373,27.388
6/4/2013,64.1871,27.41,27.623,27.849,27.164
6/5/2013,63.5871,27.65,28.102,28.31,27.542
6/6/2013,62.6371,28.84,28.965,28.985,27.95
6/7/2013,63.1371,28.22,28.581,28.57,27.648
6/10/2013,62.6986,27.59,28.152,27.85,30.186
6/11/2013,62.5143,25.54,27.747,27.444,30.082
6/12/2013,61.7414,25.47,27.84,27.463,29.985
6/13/2013,62.2857,25.8,28.182,27.688,30.255
6/14/2013,61.4357,25.37,28.304,27.74,30.525
6/17/2013,61.7143,24.15,27.752,26.846,29.946
6/18/2013,61.6814,23.23,27.348,26.527,29.661
6/19/2013,60.4286,22.95,26.844,26.043,29.681
6/20/2013,59.52,25.16,28.114,27.07,30.264
6/21/2013,59.0971,25.91,28.426,27.404,30.681
6/24/2013,57.47,28.29,29.439,27.955,27.911
6/25/2013,57.5186,27.66,29.275,27.902,28.105
6/26/2013,56.8671,28.15,29.699,28.185,28.222
6/27/2013,56.2543,27.9,29.747,28.288,28.491
6/28/2013,56.5829,27.36,29.421,28.074,28.232
7/1/2013,58.46,26.82,28.297,27.112,27.744
7/2/2013,59.7871,26.22,28.08,27.036,27.69
7/3/2013,60.1143,25.64,27.433,26.428,27.143
7/5/2013,59.6314,28.62,27.546,26.385,26.923
7/8/2013,59.2929,27.93,27.618,26.479,27.021
7/9/2013,60.3029,28.92,27.219,25.979,26.285
7/10/2013,60.1043,28.73,26.878,25.565,25.921
7/11/2013,61.0343,27.31,25.671,24.819,25.521
7/12/2013,60.93,27.81,25.874,24.821,25.433
7/15/2013,61.0629,28.39,25.875,24.832,25.508
7/16/2013,61.47,27.67,25.305,24.597,25.263
7/17/2013,61.4729,27.12,24.693,23.954,24.828
7/18/2013,61.67,26.27,24.058,23.45,24.572
7/19/2013,60.7143,28.15,25.523,24.555,25.284
7/22/2013,60.9014,28.41,25.159,24.498,25.276
7/23/2013,59.8557,28.87,24.95,24.63,25.17
7/24/2013,62.9443,21.27,21.512,22.256,23.952
7/25/2013,62.6429,21.62,21.823,22.695,24.249
7/26/2013,62.9986,20.64,21.518,22.467,23.879
7/29/2013,63.97,21.6,21.795,22.993,24.109
7/30/2013,64.76,21.99,22.481,23.707,24.324
7/31/2013,64.6429,21.51,22.064,23.395,24.214
8/1/2013,65.2514,21.11,21.952,23.371,24.258
8/2/2013,66.0771,20.77,21.493,22.967,23.764
8/5/2013,67.0643,23.18,22.909,24.187,24.231
8/6/2013,66.4643,22.03,22.218,23.788,24.259
8/7/2013,66.4257,21.73,22.038,23.789,24.295
8/8/2013,65.8586,21.5,21.779,23.638,24.161
8/9/2013,64.9214,20.98,21.552,23.66,24.196
8/12/2013,66.7657,22.88,23.234,25.062,24.906
8/13/2013,69.9386,25.36,25.007,26.476,25.729
8/14/2013,71.2143,27.15,26.138,27.405,26.055
8/15/2013,71.1571,27.4,26.424,27.875,26.692
8/16/2013,71.7614,27.72,26.436,27.801,29.104
8/19/2013,72.5343,29.55,27.448,28.559,26.9
8/20/2013,71.5814,28.78,27.38,28.545,26.9
8/21/2013,71.7757,28.88,27.393,28.618,27.127
8/22/2013,71.8514,27.99,26.949,28.141,26.791
8/23/2013,71.5743,27.09,26.51,27.643,26.596
8/26/2013,71.8529,27.72,27.124,28.013,26.954
8/27/2013,69.7314,30.15,28.598,29.13,27.916
8/28/2013,70.0957,29.36,28.422,28.996,27.8
8/29/2013,70.2471,28.99,28.447,28.966,27.788
8/30/2013,69.5786,28.99,28.53,28.959,27.883
9/3/2013,69.7971,30.17,29.504,29.351,28.133
9/4/2013,71.2514,30.17,29.513,29.331,28.314
9/5/2013,70.7529,29.36,29.351,29.295,28.528
9/6/2013,71.1743,29.61,29.743,29.588,28.959
9/9/2013,72.3114,30.34,30.215,29.589,28.929
9/10/2013,70.6643,26.51,28.665,27.959,27.575
9/11/2013,66.8329,27.63,29.403,28.798,28.618
9/12/2013,67.5271,26.4,29.018,28.478,28.466
9/13/2013,66.4143,25.75,28.851,28.162,28.231
9/16/2013,64.3029,26.35,29.544,28.381,28.671
9/17/2013,65.0257,25.9,29.26,27.727,28.134
9/18/2013,66.3786,26.18,29.357,28.088,28.473
9/19/2013,67.4714,26.57,29.379,28.024,28.44
9/20/2013,66.7114,27.49,30.029,28.494,28.832
9/23/2013,70.1043,27.73,29.361,28.075,28.525
9/24/2013,69.8714,27.53,29.105,28.04,28.271
9/25/2013,68.79,27.64,29.3,27.938,28.132
9/26/2013,69.46,27.42,28.978,27.77,28.166
9/27/2013,68.9643,28,29.232,27.854,28.199
9/30/2013,68.1071,29.29,29.867,28.502,28.723
10/1/2013,69.7186,28.89,29.626,28.293,28.43
10/2/2013,69.9429,28.7,29.361,28.144,28.433
10/3/2013,69.0557,28.9,29.294,28.094,28.428
10/4/2013,69.0043,28.41,28.883,27.65,28.176
10/7/2013,69.6786,29.58,29.446,28.236,28.733
10/8/2013,68.7057,32.65,30.553,29.034,29.351
10/9/2013,69.4714,33.08,30.73,29.094,29.368
10/10/2013,69.9857,32,29.975,28.759,29.174
10/11/2013,70.4286,31.16,29.178,28.102,28.859
10/15/2013,71.24,30.1,27.737,27.259,28.234
10/16/2013,71.5886,29.96,27.252,26.775,27.772
10/17/2013,72.0943,29.49,27.024,26.538,27.789
10/18/2013,72.7071,31.13,27.65,26.964,29.892
10/21/2013,74.4714,33.21,28.645,27.884,28.576
10/22/2013,74.2614,34.13,28.307,26.989,27.793
10/23/2013,74.9943,34.38,29.067,28.353,28.588
10/24/2013,75.9914,33.93,28.817,27.933,28.773
10/25/2013,75.1714,35.65,29.468,28.273,28.623
10/28/2013,75.6257,36,29.534,28.553,28.709
10/29/2013,73.86,25.78,25.24,25.899,27.402
10/30/2013,74.9914,25.41,24.919,25.611,27.094
10/31/2013,74.6214,24.12,24.149,25.109,26.764
11/1/2013,74.2914,24.88,24.847,25.807,27.273
11/4/2013,75.25,23.57,24.088,25.464,26.842
11/5/2013,75.0886,23.84,24.218,25.659,26.808
11/6/2013,74.4086,23.37,23.93,25.655,26.876
11/7/2013,73.2157,22.74,23.489,25.468,26.801
11/8/2013,74.3714,22.11,22.862,24.993,26.592
11/12/2013,74.2871,21.5,22.491,25.058,26.469
11/13/2013,74.3929,21.7,22.328,24.981,26.396
11/14/2013,75.4514,21.06,22.161,24.891,26.331
11/15/2013,75.0114,21.08,22.426,25.09,28.605
11/18/2013,74.0929,20.36,22.124,25.189,26.17
11/19/2013,74.21,20.42,21.982,25.158,26.076
11/20/2013,73.5714,19.62,21.517,24.721,25.7
11/21/2013,74.43,19.91,21.558,24.971,25.589
11/22/2013,74.2571,20.1,22.064,25.099,25.519
11/25/2013,74.82,19.72,22.057,24.925,25.329
11/26/2013,76.2,21.08,22.792,25.369,25.362
11/27/2013,77.9943,20.31,22.436,24.975,25.163
11/29/2013,79.4386,23.55,24.629,26.506,26.204
12/2/2013,78.7471,24.79,25.771,27.467,27.128
12/3/2013,80.9086,25.07,26.096,27.543,27.189
12/4/2013,80.7143,25.75,27.021,28.414,28.003
12/5/2013,81.1386,25.92,27.618,28.991,28.501
12/6/2013,80.0029,25.74,27.757,28.908,28.442
12/9/2013,80.9186,24.59,26.976,28.126,27.827
12/10/2013,80.7929,24.33,26.691,27.8,27.595
12/11/2013,80.1943,25.6,27.95,28.679,28.18
12/12/2013,80.0771,25.38,28.055,28.842,28.377
12/13/2013,79.2043,25.93,28.716,29.317,28.793
12/16/2013,79.6429,25.84,28.949,29.116,28.668
12/17/2013,79.2843,26.16,29.209,29.077,28.587
12/18/2013,78.6814,27.81,31.354,30.978,29.837
12/19/2013,77.78,26.93,30.41,29.79,29.083
12/20/2013,78.3857,26.25,30.415,29.673,29.593
12/23/2013,81.4414,25.41,29.701,28.796,28.626
12/24/2013,81.0957,25,29.539,28.674,28.632
12/26/2013,80.5571,24.93,29.273,28.322,28.261
12/27/2013,80.0129,25.1,29.252,28.288,28.179
12/30/2013,79.2171,25.54,29.361,28.307,28.136
12/31/2013,80.1586,25.41,28.785,27.858,27.875
1/2/2014,79.0186,27.19,29.778,28.811,28.437
1/3/2014,77.2829,28.66,30.925,29.702,29.066
1/6/2014,77.7043,27.94,29.714,28.796,28.402
1/7/2014,77.1614,30.62,29.655,28.535,27.971
1/8/2014,77.6371,30,28.871,27.776,27.477
1/9/2014,76.6386,30.02,28.742,27.481,27.075
1/10/2014,76.1343,29.39,28.338,27.298,26.928
1/13/2014,76.5329,29.48,28.032,27.322,26.862
1/14/2014,78.0557,28.5,27.237,26.837,26.61
1/15/2014,79.6243,28.39,27.058,26.772,26.592
1/16/2014,79.1786,28.96,27.496,27.164,26.792
1/17/2014,77.2286,31.99,29.838,28.975,28.268
1/21/2014,78.4386,30.57,28.053,27.958,27.527
1/22/2014,78.7871,30.47,27.599,27.515,27.091
1/23/2014,79.4543,30.64,27.136,26.718,26.686
1/24/2014,78.01,31.88,28.374,27.651,27.242
1/27/2014,78.6429,32.27,28.397,27.958,27.388
1/28/2014,72.4214,23.13,23.128,24.163,25.055
1/29/2014,71.51,22.99,22.629,23.657,23.938
1/30/2014,71.3486,23.13,23.355,24.217,23.909
1/31/2014,71.5143,22.07,22.881,24.131,23.767
2/3/2014,71.6471,23.95,24.253,25.324,24.564
2/4/2014,72.6843,21.9,23.081,24.541,23.86
2/5/2014,73.2271,21.17,22.272,24.09,23.574
2/6/2014,73.2157,20.89,21.913,23.915,23.53
2/7/2014,74.2786,20.64,21.998,24.189,23.999
2/10/2014,75.57,20.79,21.614,23.974,23.52
2/11/2014,76.5657,21.45,21.585,24.047,23.533
2/12/2014,76.56,21,21.422,24.173,23.591
2/13/2014,77.7757,20.64,21.069,23.893,23.483
2/14/2014,77.7129,20.16,20.946,23.905,23.368
2/18/2014,77.9986,19.83,20.952,23.708,23.28
2/19/2014,76.7671,20.27,20.938,23.626,22.989
2/20/2014,75.8786,20.79,21.535,23.933,23.205
2/21/2014,75.0357,20.71,22.224,26.438,26.438
2/24/2014,75.3643,20.17,21.82,23.803,23.337
2/25/2014,74.58,20.37,22.18,24.065,23.39
2/26/2014,73.9071,20.82,22.744,24.521,23.716
2/27/2014,75.3814,20.36,22.426,24.243,23.69
2/28/2014,75.1771,19.67,22.086,23.895,23.371
3/3/2014,75.3943,20.58,22.712,23.848,23.397
3/4/2014,75.8914,19.08,21.781,23.168,22.935
3/5/2014,76.0514,18.47,21.602,23.019,22.895
3/6/2014,75.8214,18.45,21.641,22.852,22.733
3/7/2014,75.7771,18.21,21.732,22.895,22.945
3/10/2014,75.8457,18.12,21.962,22.639,22.782
3/11/2014,76.5843,17.8,21.701,22.322,22.661
3/12/2014,76.6586,18.7,22.558,22.82,23.057
3/13/2014,75.8071,19.48,23.465,23.331,23.37
3/14/2014,74.9529,19.77,23.834,23.514,23.603
3/17/2014,75.2486,18.97,24.018,23.052,23.259
3/18/2014,75.9143,18.31,23.296,22.858,23.199
3/19/2014,75.8943,17.73,22.85,22.399,22.903
3/20/2014,75.5286,18.25,22.916,22.314,22.838
3/21/2014,76.1243,17.74,22.615,22.038,25.66
3/24/2014,77.0143,18.32,22.431,21.82,22.738
3/25/2014,77.8557,17.5,21.661,20.932,22.141
3/26/2014,77.1114,17.73,21.697,20.952,22.052
3/27/2014,76.78,18.69,22.167,21.553,22.481
3/28/2014,76.6943,19.68,23.089,21.988,22.727
3/31/2014,76.6771,20.11,22.614,21.592,22.441
4/1/2014,77.3914,19.26,21.985,21.117,22.109
4/2/2014,77.5071,19.03,21.756,20.895,21.954
4/3/2014,76.97,20.16,22.201,21.134,21.977
4/4/2014,75.9743,21.81,23.2,22.203,22.817
4/7/2014,74.7814,26.45,24.632,22.946,23.281
4/8/2014,74.7771,25.77,24.123,22.688,23.027
4/9/2014,75.7571,24.99,23.386,22.021,22.839
4/10/2014,74.7829,24.86,23.121,21.829,22.647
4/11/2014,74.23,26.61,24.229,22.633,23.169
4/14/2014,74.5257,25.88,23.381,22.113,22.912
4/15/2014,73.9929,25.87,23.013,21.745,22.758
4/16/2014,74.1443,24.67,22.086,20.993,22.235
4/17/2014,74.9914,23.47,21.112,20.367,21.548
4/21/2014,75.8814,23.34,20.21,19.995,21.411
4/22/2014,75.9557,23.32,20.422,20.258,21.505
4/23/2014,74.9643,24.04,21.066,20.93,21.928
4/24/2014,81.11,18.29,19.732,19.988,20.971
4/25/2014,81.7057,18.02,20.198,20.235,21.114
4/28/2014,84.87,20.69,21.6,21.619,21.602
4/29/2014,84.6186,19.97,20.799,21.107,21.289
4/30/2014,84.2986,19.44,20.348,20.874,21.128
5/1/2014,84.4971,18.81,20.418,21.124,21.234
5/2/2014,84.6543,18.52,19.775,20.729,20.927
5/5/2014,85.8514,19.33,20.298,21.368,21.331
5/6/2014,84.9157,19.98,20.286,21.435,21.218
5/7/2014,84.6186,17.75,19.74,21.228,21.133
5/8/2014,84.0171,17.74,19.176,20.814,20.992
5/9/2014,83.65,18.73,18.725,20.793,21.288
5/12/2014,84.69,18.47,18.405,20.782,20.857
5/13/2014,84.8229,18.38,17.706,20.275,20.555
5/14/2014,84.8386,17.89,17.966,20.508,20.614
5/15/2014,84.1171,18.07,18.189,20.815,20.758
5/16/2014,85.3586,19,18.733,21.177,21.038
5/19/2014,86.37,19.03,18.672,20.942,20.622
5/20/2014,86.3643,18.87,18.595,20.902,20.65
5/21/2014,86.6157,18.13,18.256,20.905,20.589
5/22/2014,86.7571,18.58,18.775,21.22,21.073
5/23/2014,87.7329,18.34,18.877,21.049,20.998
5/27/2014,89.3871,21.51,20.714,22.117,21.81
5/28/2014,89.1443,21.67,21.161,22.264,22.004
5/29/2014,90.7686,22.03,22.14,23.039,22.669
5/30/2014,90.4286,23.02,22.947,23.65,23.111
6/2/2014,89.8071,21.16,22.594,23.184,22.898
6/3/2014,91.0771,21.31,22.361,22.974,22.781
6/4/2014,92.1171,21.74,23.928,24.251,23.742
6/5/2014,92.4786,22.31,25.789,24.804,24.275
6/6/2014,92.2243,22.61,25.513,24.529,23.922
6/9/2014,93.7,20.38,25.608,24.258,23.93
6/10/2014,94.25,19.8,25.043,24.339,24.305
6/11/2014,93.86,21.42,23.572,23.343,23.664
6/12/2014,92.26,19.9,24.212,23.479,23.474
6/13/2014,91.28,19.96,24.395,23.698,23.715
6/16/2014,92.2,20.4,24.774,24.057,24.195
6/17/2014,92.08,20.36,24.981,24.35,24.474
6/18/2014,92.18,19.4,24.815,24.223,24.565
6/19/2014,91.86,20.53,24.341,23.927,24.363
6/20/2014,90.91,21.69,24.818,24.379,24.393
6/23/2014,90.83,24.07,24.021,23.422,23.966
6/24/2014,90.28,24.98,23.682,23.216,23.893
6/25/2014,90.36,26.1,24.581,23.966,24.313
6/26/2014,90.9,25.87,24.416,23.7,24.287
6/27/2014,91.98,25.58,24.575,24.218,24.543
6/30/2014,92.93,27.56,25.672,25.071,25.297
7/1/2014,93.52,26.2,24.397,24.062,24.274
7/2/2014,93.48,25.99,24.104,24.091,24.479
7/3/2014,94.1,26.23,24.612,24.353,24.583
7/7/2014,95.97,25.88,24.279,24.173,24.292
7/8/2014,95.32,27.39,25.168,24.703,24.949
7/9/2014,95.39,26.79,24.657,24.484,24.542
7/10/2014,95.035,26.83,24.278,23.915,24.334
7/11/2014,95.23,27.2,24.842,24.33,24.539
7/14/2014,96.45,27.29,24.453,23.591,23.881
7/15/2014,95.32,27.37,24.499,24.016,24.25
7/16/2014,94.78,27.64,24.211,23.492,24.113
7/17/2014,93.08,29.95,26.22,25.093,25.192
7/18/2014,94.43,27.07,24.826,24.133,24.655
7/21/2014,93.95,27.54,25.087,24.638,24.735
7/22/2014,94.72,28.52,28.312,24.56,24.667
7/23/2014,97.19,19.97,21.612,21.99,23.234
7/24/2014,97.03,19.29,21.618,22.576,23.604
7/25/2014,97.69,19.47,21.704,22.789,23.495
7/28/2014,99.02,20.06,22.449,23.507,24.108
7/29/2014,98.38,19.26,22.56,24.07,24.535
7/30/2014,98.13,20.16,22.378,23.899,24.413
7/31/2014,95.57,22.79,24.611,26.097,25.994
8/1/2014,96.13,23.36,25.496,26.546,26.358
8/4/2014,95.59,23.49,25.278,26.652,26.492
8/5/2014,95.12,23.31,26.037,27.101,26.861
8/6/2014,94.97,25.43,25.841,27.323,26.995
8/7/2014,94.48,23.54,26.721,28.161,27.532
8/8/2014,94.74,25.09,26.283,27.55,27.185
8/11/2014,95.99,27.96,25.887,27.472,27.021
8/12/2014,95.97,24.56,25.275,27.101,26.552
8/13/2014,97.24,23.32,24.082,26.191,25.918
8/14/2014,97.5,22.78,23.787,25.708,25.349
8/15/2014,97.98,23.37,23.934,26.089,25.616
8/18/2014,99.16,23.42,24.128,25.75,25.196
8/19/2014,100.56,23.2,23.504,25.267,24.749
8/20/2014,100.57,23.02,23.821,25.507,25.079
8/21/2014,100.58,22.55,23.62,25.358,24.753
8/22/2014,101.31,22.22,23.449,25.013,24.388
8/25/2014,101.54,23.17,24.252,25.379,24.58
8/26/2014,100.89,22.82,23.952,25.099,24.522
8/27/2014,102.13,23.4,24.587,25.377,24.67
8/28/2014,102.25,24.15,23.885,24.552,24.008
8/29/2014,102.5,24.01,23.974,24.391,23.923
9/2/2014,103.3,23.94,24.144,24.4,24.31
9/3/2014,98.94,30.28,27.332,26.551,25.314
9/4/2014,98.12,29.31,27.868,26.668,25.235
9/5/2014,98.97,28.64,27.609,26.385,25.248
9/8/2014,98.36,28.79,28.479,26.586,25.482
9/9/2014,97.99,26.46,27.377,25.62,24.99
9/10/2014,101,23.82,25.823,24.718,24.534
9/11/2014,101.43,23.84,26.508,24.697,24.529
9/12/2014,101.66,24.3,26.88,25.223,25.148
9/15/2014,101.63,23.68,26.673,25.281,25.377
9/16/2014,100.86,23.45,26.603,25.232,25.548
9/17/2014,101.58,22.13,25.739,24.494,24.938
9/18/2014,101.79,22.31,25.333,24.03,24.738
9/19/2014,100.96,23.24,25.454,24.071,24.859
9/22/2014,101.06,23.36,24.963,23.821,24.692
9/23/2014,102.64,22.6,24.07,23.247,24.17
9/24/2014,101.75,23.07,24.088,23.117,24.188
9/25/2014,97.87,28.34,26.819,25.25,25.659
9/26/2014,100.75,24.74,24.605,23.731,24.662
9/29/2014,100.11,27.55,25.281,24.201,24.984
9/30/2014,100.75,27.37,24.317,23.37,24.475
10/1/2014,99.18,29.59,26.597,25.391,25.834
10/2/2014,99.9,28.63,24.999,23.905,25.114
10/3/2014,99.62,28.32,25.22,24.001,25.019
10/6/2014,99.62,27.58,24.814,23.732,24.861
10/7/2014,98.75,29.1,25.787,24.578,25.368
10/8/2014,100.8,26.55,24.314,23.62,24.775
10/9/2014,101.02,28.22,24.893,24.132,24.996
10/10/2014,100.73,28.1,25.364,24.453,25.519
10/14/2014,98.75,28.62,26.421,25.571,26.576
10/15/2014,97.54,31.61,28.558,27.475,28.222
10/16/2014,96.26,29.86,27.925,27.211,28.288
10/17/2014,97.67,27.07,25.625,26.11,27.294
10/20/2014,99.76,28.05,25.854,25.299,26.267
10/21/2014,102.47,20.21,21.082,22.369,24.668
10/22/2014,102.99,20.4,21.344,22.674,24.889
10/23/2014,104.83,19.48,20.513,22.073,24.495
10/24/2014,105.22,19.22,20.493,22.056,24.529
10/27/2014,105.11,19.31,20.966,22.472,24.556
10/28/2014,106.74,18.49,20.309,22.086,24.416
10/29/2014,107.34,18.39,20.141,22.051,24.392
10/30/2014,106.98,18.74,20.363,22.335,24.451
10/31/2014,108,17.67,19.613,21.529,23.816
11/3/2014,109.4,19.02,20.337,22.3,24.038
11/4/2014,108.6,19.15,20.249,22.314,23.947
11/5/2014,108.86,18.89,20.05,22.328,23.938
11/6/2014,108.7,18.63,19.9,22.295,23.862
11/7/2014,109.01,18.2,19.712,22.255,23.619
11/10/2014,108.83,18.42,19.568,22.318,23.48
11/12/2014,111.25,18.08,19.551,22.29,23.283
11/13/2014,112.82,19.19,20.395,23.271,24.299
11/14/2014,114.18,19.65,20.729,23.877,24.649
11/17/2014,113.99,21.98,22.3,25.28,25.506
11/18/2014,115.47,21.8,22.772,25.225,25.28
11/19/2014,114.67,22.1,23.187,25.571,25.635
11/20/2014,116.31,22.12,23.573,25.68,25.343
11/21/2014,116.47,22.01,23.751,25.74,25.647
11/24/2014,118.625,21.45,23.463,25.591,25.622
11/25/2014,117.6,21.37,23.852,25.603,25.524
11/26/2014,119,21.19,23.933,25.56,25.434
11/28/2014,118.93,22.59,25.087,26.648,26.119
12/1/2014,115.07,25.79,27.573,28.057,27.249
12/2/2014,114.63,24.07,26.76,27.588,26.998
12/3/2014,115.93,22.58,26.118,26.964,26.759
12/4/2014,115.49,23.08,27.284,27.381,27.133
12/5/2014,115,21.68,26.572,26.934,26.926
12/8/2014,112.4,24.53,28.574,28.606,28.375
12/9/2014,114.12,23.82,28.457,28.574,28.358
12/10/2014,111.95,27.77,30.852,30.298,29.711
12/11/2014,111.62,27,31.067,30.116,29.631
12/12/2014,109.73,29.99,33.24,32.017,30.965
12/15/2014,108.225,29.96,33.196,31.86,30.85
12/16/2014,106.745,32.03,34.628,33.125,31.828
12/17/2014,109.41,28.06,32.019,30.91,30.504
12/18/2014,112.65,26.79,30.537,29.83,29.839
12/19/2014,111.78,26.72,30.053,29.366,29.314
12/22/2014,112.94,27.36,29.222,28.616,28.579
12/23/2014,112.54,26.79,28.663,28.235,28.555
12/24/2014,112.01,26.8,28.588,28.008,28.377
12/26/2014,113.99,28.86,28.648,27.975,28.276
12/29/2014,113.91,30.68,28.577,27.976,28.172
12/30/2014,112.52,30.94,28.799,28.221,28.277
12/31/2014,110.38,32.36,29.985,29.093,28.918
1/2/2015,109.33,34.34,31.14,30.04,29.869
1/5/2015,106.25,37.3,33.239,31.811,31.126
1/6/2015,106.26,38.23,33.798,32.357,31.789
1/7/2015,107.75,35.79,32.922,31.905,31.595
1/8/2015,111.89,34.5,31.652,30.34,30.392
1/9/2015,112.01,35.63,31.88,30.739,30.64
1/12/2015,109.25,37.29,33.85,32.321,31.601
1/13/2015,110.22,36.32,33.044,31.888,31.244
1/14/2015,109.8,37.42,34.34,32.864,31.98
1/15/2015,106.82,39.84,36.003,34.324,33.198
1/16/2015,105.99,36.67,34.015,32.308,32.031
1/20/2015,108.72,34.21,31.956,30.563,30.483
1/21/2015,109.55,34.51,31.99,30.696,30.196
1/22/2015,112.4,32.29,29.905,29.021,28.68
1/23/2015,112.98,32.63,29.931,28.797,28.24
1/26/2015,113.1,36.19,32.291,30.563,28.909
1/27/2015,109.14,39.2,34.654,32.141,29.823
1/28/2015,115.31,27.75,27.433,27.956,27.996
1/29/2015,118.9,25.98,26.377,27.242,27.378
1/30/2015,117.16,28.03,28.399,29.153,28.722
2/2/2015,118.63,25.72,26.914,28.251,28.128
2/3/2015,118.65,24.48,25.321,27.009,27.304
2/4/2015,119.56,25,25.989,27.437,27.127
2/5/2015,119.94,24.24,25.16,26.815,26.796
2/6/2015,118.93,25.81,26.168,27.941,27.675
2/9/2015,119.72,24.23,25.034,27.006,26.581
2/10/2015,122.02,22.72,24.191,26.572,26.315
2/11/2015,124.88,23.04,24.304,26.764,26.379
2/12/2015,126.46,23.07,24.018,26.539,26.327
2/13/2015,127.08,22.82,23.85,26.631,26.186
2/17/2015,127.83,23.87,24.327,26.952,26.293
2/18/2015,128.715,22.39,23.488,26.134,25.695
2/19/2015,128.45,22.54,23.843,26.502,25.925
2/20/2015,129.495,22.41,23.949,26.404,25.937
2/23/2015,133,24.6,25.804,27.344,26.597
2/24/2015,132.17,24.12,25.639,27.33,26.548
2/25/2015,128.79,25.81,26.787,28.278,27.24
2/26/2015,130.415,26.61,27.112,28.246,27.297
2/27/2015,128.46,26.73,27.669,28.421,27.515
3/2/2015,129.09,26.35,27.957,28.149,27.401
3/3/2015,129.36,25.59,27.784,27.856,27.272
3/4/2015,128.54,25.71,28.132,28.088,27.362
3/5/2015,126.41,26.54,29.879,28.598,27.72
3/6/2015,126.6,27.35,30.712,29.237,28.084
3/9/2015,127.14,25.04,29.309,28.26,27.521
3/10/2015,124.51,25.76,29.964,28.678,27.865
3/11/2015,122.24,26.45,30.665,29.208,28.277
3/12/2015,124.45,24.98,29.629,28.261,27.652
3/13/2015,123.59,25.34,30.125,28.598,27.832
3/16/2015,124.95,24.56,29.439,28.025,27.475
3/17/2015,127.04,24.58,29.753,28.123,27.41
3/18/2015,128.47,24.06,28.68,27.357,26.844
3/19/2015,127.495,25.13,28.648,27.329,27.003
3/20/2015,125.9,25.22,28.18,26.815,26.638
3/23/2015,127.21,27.68,28.029,26.734,26.638
3/24/2015,126.69,28.44,27.767,26.607,26.49
3/25/2015,123.38,31.69,29.824,28.239,27.716
3/26/2015,124.24,32.01,29.737,28.054,27.537
3/27/2015,123.25,33.09,30.625,28.885,28.037
3/30/2015,126.37,31.8,28.495,27.08,26.681
3/31/2015,124.43,32.06,29.222,27.67,27.062
4/1/2015,124.25,33.3,29.401,27.802,26.991
4/2/2015,125.32,32.35,28.756,27.24,26.829
4/6/2015,127.35,31.78,28.273,26.875,26.655
4/7/2015,126.01,32.3,28.54,27.055,26.837
4/8/2015,125.6,32.88,28.781,27.165,26.69
4/9/2015,126.56,32.73,28.599,27.111,26.816
4/10/2015,127.1,32.72,28.678,27.241,26.809
4/13/2015,126.85,33.22,28.895,27.381,26.994
4/14/2015,126.3,33.03,28.773,27.224,26.949
4/15/2015,126.78,32.21,28.174,26.688,26.547
4/16/2015,126.17,31.56,27.66,26.234,26.264
4/17/2015,124.75,33.6,29.169,27.85,27.268
4/20/2015,127.6,30,26.366,25.694,25.752
4/21/2015,126.91,30.62,26.929,25.998,25.995
4/22/2015,128.62,29.96,26.702,25.946,26.113
4/23/2015,129.67,29.79,26.875,26.163,26.149
4/24/2015,130.28,31.7,27.964,27.098,26.574
4/27/2015,132.65,32.82,28.994,28.054,27.442
4/28/2015,130.56,24.46,24.625,25.234,25.667
4/29/2015,128.64,24.39,24.837,25.462,25.834
4/30/2015,125.15,26.58,26.662,27.49,27.489
5/1/2015,128.95,24.5,25.403,26.487,26.807
